geo_value,time_value,new_deaths
mo,2020-09-11,7
ms,2020-09-11,14
mt,2020-09-11,8
nc,2020-09-11,33
nd,2020-09-11,4
ne,2020-09-11,7
nh,2020-09-11,0
nj,2020-09-11,9
nm,2020-09-11,2
nv,2020-09-11,10
ny,2020-09-11,0
oh,2020-09-11,49
ok,2020-09-11,12
or,2020-09-11,2
pa,2020-09-11,22
pr,2020-09-11,11
ri,2020-09-11,2
sc,2020-09-11,53
sd,2020-09-11,0
tn,2020-09-11,37
tx,2020-09-11,294
ut,2020-09-11,1
va,2020-09-11,3
vt,2020-09-11,0
wa,2020-09-11,6
wi,2020-09-11,9
wv,2020-09-11,6
wy,2020-09-11,0
ak,2020-09-12,1
al,2020-09-12,17
ar,2020-09-12,16
az,2020-09-12,27
ca,2020-09-12,97
co,2020-09-12,3
ct,2020-09-12,0
dc,2020-09-12,0
de,2020-09-12,0
fl,2020-09-12,98
ga,2020-09-12,41
hi,2020-09-12,1
ia,2020-09-12,2
id,2020-09-12,3
il,2020-09-12,22
in,2020-09-12,17
ks,2020-09-12,10
ky,2020-09-12,13
la,2020-09-12,0
ma,2020-09-12,16
md,2020-09-12,8
me,2020-09-12,1
mi,2020-09-12,11
mn,2020-09-12,9
mo,2020-09-12,8
ms,2020-09-12,15
mt,2020-09-12,2
nc,2020-09-12,24
nd,2020-09-12,3
ne,2020-09-12,0
nh,2020-09-12,1
nj,2020-09-12,4
nm,2020-09-12,3
nv,2020-09-12,10
ny,2020-09-12,4
oh,2020-09-12,8
ok,2020-09-12,11
or,2020-09-12,6
pa,2020-09-12,0
pr,2020-09-12,12
ri,2020-09-12,0
sc,2020-09-12,12
sd,2020-09-12,5
tn,2020-09-12,39
tx,2020-09-12,106
ut,2020-09-12,2
va,2020-09-12,11
vt,2020-09-12,0
wa,2020-09-12,0
wi,2020-09-12,7
wv,2020-09-12,2
wy,2020-09-12,0
ak,2020-09-13,0
al,2020-09-13,1
ar,2020-09-13,12
az,2020-09-13,7
ca,2020-09-13,51
co,2020-09-13,0
ct,2020-09-13,0
dc,2020-09-13,0
de,2020-09-13,2
fl,2020-09-13,8
ga,2020-09-13,46
hi,2020-09-13,2
ia,2020-09-13,2
id,2020-09-13,0
il,2020-09-13,14
in,2020-09-13,1
ks,2020-09-13,2
ky,2020-09-13,3
la,2020-09-13,33
ma,2020-09-13,14
md,2020-09-13,2
me,2020-09-13,1
mi,2020-09-13,0
mn,2020-09-13,13
mo,2020-09-13,3
ms,2020-09-13,12
mt,2020-09-13,2
nc,2020-09-13,5
nd,2020-09-13,1
ne,2020-09-13,-3
nh,2020-09-13,1
nj,2020-09-13,4
nm,2020-09-13,2
nv,2020-09-13,3
ny,2020-09-13,0
oh,2020-09-13,4
ok,2020-09-13,6
or,2020-09-13,4
pa,2020-09-13,0
pr,2020-09-13,4
ri,2020-09-13,0
sc,2020-09-13,24
sd,2020-09-13,1
tn,2020-09-13,14
tx,2020-09-13,75
ut,2020-09-13,0
va,2020-09-13,2
vt,2020-09-13,0
wa,2020-09-13,0
wi,2020-09-13,7
wv,2020-09-13,1
wy,2020-09-13,0
ak,2020-09-14,0
al,2020-09-14,4
ar,2020-09-14,11
az,2020-09-14,0
ca,2020-09-14,61
co,2020-09-14,2
ct,2020-09-14,5
dc,2020-09-14,0
de,2020-09-14,2
fl,2020-09-14,34
ga,2020-09-14,20
hi,2020-09-14,0
ia,2020-09-14,4
id,2020-09-14,4
il,2020-09-14,5
in,2020-09-14,1
ks,2020-09-14,14
ky,2020-09-14,5
la,2020-09-14,17
ma,2020-09-14,9
md,2020-09-14,1
me,2020-09-14,0
mi,2020-09-14,9
mn,2020-09-14,3
mo,2020-09-14,7
ms,2020-09-14,9
mt,2020-09-14,3
nc,2020-09-14,8
nd,2020-09-14,2
ne,2020-09-14,1
nh,2020-09-14,0
nj,2020-09-14,3
nm,2020-09-14,0
nv,2020-09-14,4
ny,2020-09-14,7
oh,2020-09-14,4
ok,2020-09-14,0
or,2020-09-14,0
pa,2020-09-14,26
pr,2020-09-14,3
ri,2020-09-14,4
sc,2020-09-14,13
sd,2020-09-14,0
tn,2020-09-14,19
tx,2020-09-14,44
ut,2020-09-14,3
va,2020-09-14,19
vt,2020-09-14,0
wa,2020-09-14,15
wi,2020-09-14,4
wv,2020-09-14,11
wy,2020-09-14,0
ak,2020-09-15,0
al,2020-09-15,32
ar,2020-09-15,158
az,2020-09-15,22
ca,2020-09-15,155
co,2020-09-15,6
ct,2020-09-15,0
dc,2020-09-15,0
de,2020-09-15,1
fl,2020-09-15,145
ga,2020-09-15,44
hi,2020-09-15,1
ia,2020-09-15,10
id,2020-09-15,4
il,2020-09-15,18
in,2020-09-15,21
ks,2020-09-15,15
ky,2020-09-15,9
la,2020-09-15,26
ma,2020-09-15,6
md,2020-09-15,10
me,2020-09-15,1
mi,2020-09-15,11
mn,2020-09-15,5
mo,2020-09-15,18
ms,2020-09-15,28
mt,2020-09-15,2
nc,2020-09-15,51
nd,2020-09-15,2
ne,2020-09-15,1
nh,2020-09-15,2
nj,2020-09-15,9
nm,2020-09-15,7
nv,2020-09-15,26
ny,2020-09-15,8
oh,2020-09-15,87
ok,2020-09-15,7
or,2020-09-15,10
pa,2020-09-15,5
pr,2020-09-15,9
ri,2020-09-15,3
sc,2020-09-15,21
sd,2020-09-15,0
tn,2020-09-15,30
tx,2020-09-15,144
ut,2020-09-15,0
va,2020-09-15,96
vt,2020-09-15,0
wa,2020-09-15,9
wi,2020-09-15,6
wv,2020-09-15,5
wy,2020-09-15,0
ak,2020-09-16,0
al,2020-09-16,5
ar,2020-09-16,7
az,2020-09-16,27
ca,2020-09-16,97
co,2020-09-16,6
ct,2020-09-16,2
dc,2020-09-16,1
de,2020-09-16,1
fl,2020-09-16,152
ga,2020-09-16,22
hi,2020-09-16,3
ia,2020-09-16,14
id,2020-09-16,6
il,2020-09-16,35
in,2020-09-16,12
ks,2020-09-16,29
ky,2020-09-16,8
la,2020-09-16,18
ma,2020-09-16,20
md,2020-09-16,6
me,2020-09-16,1
mi,2020-09-16,11
mn,2020-09-16,6
mo,2020-09-16,9
ms,2020-09-16,22
mt,2020-09-16,1
nc,2020-09-16,38
nd,2020-09-16,5
ne,2020-09-16,3
nh,2020-09-16,0
nj,2020-09-16,11
nm,2020-09-16,2
nv,2020-09-16,12
ny,2020-09-16,4
oh,2020-09-16,49
ok,2020-09-16,12
or,2020-09-16,2
pa,2020-09-16,22
pr,2020-09-16,19
ri,2020-09-16,3
sc,2020-09-16,34
sd,2020-09-16,8
tn,2020-09-16,24
tx,2020-09-16,146
ut,2020-09-16,1
va,2020-09-16,45
vt,2020-09-16,0
wa,2020-09-16,5
wi,2020-09-16,3
wv,2020-09-16,10
wy,2020-09-16,8
ak,2020-09-17,0
al,2020-09-17,9
ar,2020-09-17,9
az,2020-09-17,38
ca,2020-09-17,113
co,2020-09-17,4
ct,2020-09-17,1
dc,2020-09-17,2
de,2020-09-17,0
fl,2020-09-17,147
ga,2020-09-17,55
hi,2020-09-17,4
ia,2020-09-17,2
id,2020-09-17,5
il,2020-09-17,25
in,2020-09-17,6
ks,2020-09-17,0
ky,2020-09-17,11
la,2020-09-17,17
ma,2020-09-17,15
md,2020-09-17,6
me,2020-09-17,0
mi,2020-09-17,12
mn,2020-09-17,9
mo,2020-09-17,17
ms,2020-09-17,24
mt,2020-09-17,2
nc,2020-09-17,31
nd,2020-09-17,5
ne,2020-09-17,3
nh,2020-09-17,0
nj,2020-09-17,3
nm,2020-09-17,4
nv,2020-09-17,12
ny,2020-09-17,28
oh,2020-09-17,25
ok,2020-09-17,6
or,2020-09-17,0
pa,2020-09-17,11
pr,2020-09-17,18
ri,2020-09-17,4
sc,2020-09-17,26
sd,2020-09-17,1
tn,2020-09-17,13
tx,2020-09-17,85
ut,2020-09-17,0
va,2020-09-17,36
vt,2020-09-17,0
wa,2020-09-17,11
wi,2020-09-17,6
wv,2020-09-17,4
wy,2020-09-17,-1
ak,2020-09-18,1
al,2020-09-18,27
ar,2020-09-18,7
az,2020-09-18,42
ca,2020-09-18,89
co,2020-09-18,3
ct,2020-09-18,4
dc,2020-09-18,0
de,2020-09-18,1
fl,2020-09-18,139
ga,2020-09-18,62
hi,2020-09-18,13
ia,2020-09-18,14
id,2020-09-18,4
il,2020-09-18,23
in,2020-09-18,17
ks,2020-09-18,10
ky,2020-09-18,8
la,2020-09-18,29
ma,2020-09-18,9
md,2020-09-18,8
me,2020-09-18,0
mi,2020-09-18,-3
mn,2020-09-18,8
mo,2020-09-18,28
ms,2020-09-18,12
mt,2020-09-18,3
nc,2020-09-18,27
nd,2020-09-18,2
ne,2020-09-18,0
nh,2020-09-18,0
nj,2020-09-18,4
nm,2020-09-18,5
nv,2020-09-18,18
ny,2020-09-18,15
oh,2020-09-18,28
ok,2020-09-18,9
or,2020-09-18,0
pa,2020-09-18,28
pr,2020-09-18,11
ri,2020-09-18,3
sc,2020-09-18,19
sd,2020-09-18,2
tn,2020-09-18,32
tx,2020-09-18,124
ut,2020-09-18,0
va,2020-09-18,29
vt,2020-09-18,0
wa,2020-09-18,6
wi,2020-09-18,4
wv,2020-09-18,3
wy,2020-09-18,0
ak,2020-09-19,0
al,2020-09-19,9
ar,2020-09-19,8
az,2020-09-19,16
ca,2020-09-19,125
co,2020-09-19,4
ct,2020-09-19,0
dc,2020-09-19,0
de,2020-09-19,1
fl,2020-09-19,62
ga,2020-09-19,63
hi,2020-09-19,0
ia,2020-09-19,1
id,2020-09-19,3
il,2020-09-19,25
in,2020-09-19,8
ks,2020-09-19,0
ky,2020-09-19,7
la,2020-09-19,0
ma,2020-09-19,26
md,2020-09-19,7
me,2020-09-19,1
mi,2020-09-19,15
mn,2020-09-19,13
mo,2020-09-19,15
ms,2020-09-19,17
mt,2020-09-19,10
nc,2020-09-19,28
nd,2020-09-19,8
ne,2020-09-19,0
nh,2020-09-19,0
nj,2020-09-19,3
nm,2020-09-19,6
nv,2020-09-19,4
ny,2020-09-19,-4
oh,2020-09-19,4
ok,2020-09-19,4
or,2020-09-19,4
pa,2020-09-19,19
pr,2020-09-19,6
ri,2020-09-19,0
sc,2020-09-19,11
sd,2020-09-19,5
tn,2020-09-19,20
tx,2020-09-19,101
ut,2020-09-19,3
va,2020-09-19,41
vt,2020-09-19,0
wa,2020-09-19,0
wi,2020-09-19,5
wv,2020-09-19,11
wy,2020-09-19,0
ak,2020-09-20,0
al,2020-09-20,0
ar,2020-09-20,0
az,2020-09-20,10
ca,2020-09-20,-2
co,2020-09-20,1
ct,2020-09-20,0
dc,2020-09-20,1
de,2020-09-20,0
fl,2020-09-20,9
ga,2020-09-20,3
hi,2020-09-20,0
ia,2020-09-20,0
id,2020-09-20,2
il,2020-09-20,14
in,2020-09-20,3
ks,2020-09-20,0
ky,2020-09-20,3
la,2020-09-20,26
ma,2020-09-20,15
md,2020-09-20,3
me,2020-09-20,0
mi,2020-09-20,0
mn,2020-09-20,2
mo,2020-09-20,1
ms,2020-09-20,1
mt,2020-09-20,1
nc,2020-09-20,8
nd,2020-09-20,0
ne,2020-09-20,0
nh,2020-09-20,0
nj,2020-09-20,3
nm,2020-09-20,2
nv,2020-09-20,3
ny,2020-09-20,6
oh,2020-09-20,3
ok,2020-09-20,3
or,2020-09-20,1
pa,2020-09-20,20
pr,2020-09-20,3
ri,2020-09-20,0
sc,2020-09-20,11
sd,2020-09-20,2
tn,2020-09-20,2
tx,2020-09-20,42
ut,2020-09-20,0
va,2020-09-20,25
vt,2020-09-20,0
wa,2020-09-20,0
wi,2020-09-20,11
wv,2020-09-20,3
wy,2020-09-20,0
ak,2020-09-21,0
al,2020-09-21,2
ar,2020-09-21,16
az,2020-09-21,1
ca,2020-09-21,40
co,2020-09-21,4
ct,2020-09-21,3
dc,2020-09-21,1
de,2020-09-21,6
fl,2020-09-21,21
ga,2020-09-21,2
hi,2020-09-21,0
ia,2020-09-21,19
id,2020-09-21,4
il,2020-09-21,7
in,2020-09-21,6
ks,2020-09-21,5
ky,2020-09-21,1
la,2020-09-21,9
ma,2020-09-21,7
md,2020-09-21,4
me,2020-09-21,1
mi,2020-09-21,12
mn,2020-09-21,4
mo,2020-09-21,12
ms,2020-09-21,0
mt,2020-09-21,3
nc,2020-09-21,4
nd,2020-09-21,1
ne,2020-09-21,10
nh,2020-09-21,0
nj,2020-09-21,2
nm,2020-09-21,2
nv,2020-09-21,0
ny,2020-09-21,72
oh,2020-09-21,8
ok,2020-09-21,2
or,2020-09-21,3
pa,2020-09-21,25
pr,2020-09-21,1
ri,2020-09-21,9
sc,2020-09-21,13
sd,2020-09-21,0
tn,2020-09-21,15
tx,2020-09-21,40
ut,2020-09-21,1
va,2020-09-21,6
vt,2020-09-21,0
wa,2020-09-21,12
wi,2020-09-21,4
wv,2020-09-21,1
wy,2020-09-21,0
ak,2020-09-22,0
al,2020-09-22,18
ar,2020-09-22,12
az,2020-09-22,20
ca,2020-09-22,133
co,2020-09-22,7
ct,2020-09-22,1
dc,2020-09-22,0
de,2020-09-22,1
fl,2020-09-22,99
ga,2020-09-22,69
hi,2020-09-22,0
ia,2020-09-22,9
id,2020-09-22,4
il,2020-09-22,29
in,2020-09-22,8
ks,2020-09-22,13
ky,2020-09-22,7
la,2020-09-22,11
ma,2020-09-22,11
md,2020-09-22,12
me,2020-09-22,0
mi,2020-09-22,16
mn,2020-09-22,10
mo,2020-09-22,29
ms,2020-09-22,36
mt,2020-09-22,3
nc,2020-09-22,39
nd,2020-09-22,3
ne,2020-09-22,9
nh,2020-09-22,0
nj,2020-09-22,7
nm,2020-09-22,3
nv,2020-09-22,15
ny,2020-09-22,104
oh,2020-09-22,12
ok,2020-09-22,14
or,2020-09-22,3
pa,2020-09-22,17
pr,2020-09-22,4
ri,2020-09-22,2
sc,2020-09-22,31
sd,2020-09-22,0
tn,2020-09-22,28
tx,2020-09-22,101
ut,2020-09-22,2
va,2020-09-22,39
vt,2020-09-22,0
wa,2020-09-22,21
wi,2020-09-22,4
wv,2020-09-22,5
wy,2020-09-22,0
ak,2020-09-23,0
al,2020-09-23,31
ar,2020-09-23,20
az,2020-09-23,27
ca,2020-09-23,102
co,2020-09-23,5
ct,2020-09-23,1
dc,2020-09-23,0
de,2020-09-23,1
fl,2020-09-23,202
ga,2020-09-23,96
hi,2020-09-23,2
ia,2020-09-23,5
id,2020-09-23,3
il,2020-09-23,22
in,2020-09-23,10
ks,2020-09-23,7
ky,2020-09-23,5
la,2020-09-23,19
ma,2020-09-23,19
md,2020-09-23,7
me,2020-09-23,0
mi,2020-09-23,16
mn,2020-09-23,6
mo,2020-09-23,71
ms,2020-09-23,24
mt,2020-09-23,2
nc,2020-09-23,30
nd,2020-09-23,7
ne,2020-09-23,1
nh,2020-09-23,0
nj,2020-09-23,6
nm,2020-09-23,3
nv,2020-09-23,10
ny,2020-09-23,1
oh,2020-09-23,52
ok,2020-09-23,8
or,2020-09-23,6
pa,2020-09-23,36
pr,2020-09-23,4
ri,2020-09-23,4
sc,2020-09-23,19
sd,2020-09-23,0
tn,2020-09-23,16
tx,2020-09-23,139
ut,2020-09-23,1
va,2020-09-23,29
vt,2020-09-23,0
wa,2020-09-23,11
wi,2020-09-23,13
wv,2020-09-23,2
wy,2020-09-23,1
ak,2020-09-24,1
al,2020-09-24,18
ar,2020-09-24,17
az,2020-09-24,34
ca,2020-09-24,102
co,2020-09-24,3
ct,2020-09-24,2
dc,2020-09-24,0
de,2020-09-24,1
fl,2020-09-24,177
ga,2020-09-24,47
hi,2020-09-24,2
ia,2020-09-24,5
id,2020-09-24,3
il,2020-09-24,30
in,2020-09-24,18
ks,2020-09-24,0
ky,2020-09-24,13
la,2020-09-24,16
ma,2020-09-24,15
md,2020-09-24,7
me,2020-09-24,0
mi,2020-09-24,6
mn,2020-09-24,3
mo,2020-09-24,13
ms,2020-09-24,4
mt,2020-09-24,0
nc,2020-09-24,40
nd,2020-09-24,8
ne,2020-09-24,0
nh,2020-09-24,0
nj,2020-09-24,9
nm,2020-09-24,2
nv,2020-09-24,8
ny,2020-09-24,5
oh,2020-09-24,28
ok,2020-09-24,11
or,2020-09-24,1
pa,2020-09-24,16
pr,2020-09-24,10
ri,2020-09-24,3
sc,2020-09-24,17
sd,2020-09-24,8
tn,2020-09-24,35
tx,2020-09-24,138
ut,2020-09-24,0
va,2020-09-24,24
vt,2020-09-24,0
wa,2020-09-24,-1
wi,2020-09-24,11
wv,2020-09-24,6
wy,2020-09-24,0
ak,2020-09-25,6
al,2020-09-25,-15
ar,2020-09-25,20
az,2020-09-25,28
ca,2020-09-25,123
co,2020-09-25,1
ct,2020-09-25,2
dc,2020-09-25,2
de,2020-09-25,1
fl,2020-09-25,120
ga,2020-09-25,58
hi,2020-09-25,3
ia,2020-09-25,9
id,2020-09-25,1
il,2020-09-25,33
in,2020-09-25,18
ks,2020-09-25,14
ky,2020-09-25,12
la,2020-09-25,21
ma,2020-09-25,11
md,2020-09-25,8
me,2020-09-25,0
mi,2020-09-25,8
mn,2020-09-25,6
mo,2020-09-25,40
ms,2020-09-25,20
mt,2020-09-25,5
nc,2020-09-25,53
nd,2020-09-25,8
ne,2020-09-25,6
nh,2020-09-25,0
nj,2020-09-25,6
nm,2020-09-25,6
nv,2020-09-25,9
ny,2020-09-25,14
oh,2020-09-25,19
ok,2020-09-25,12
or,2020-09-25,3
pa,2020-09-25,11
pr,2020-09-25,8
ri,2020-09-25,1
sc,2020-09-25,18
sd,2020-09-25,6
tn,2020-09-25,40
tx,2020-09-25,100
ut,2020-09-25,4
va,2020-09-25,23
vt,2020-09-25,0
wa,2020-09-25,20
wi,2020-09-25,9
wv,2020-09-25,7
wy,2020-09-25,0
ak,2020-09-26,0
al,2020-09-26,10
ar,2020-09-26,19
az,2020-09-26,35
ca,2020-09-26,67
co,2020-09-26,6
ct,2020-09-26,0
dc,2020-09-26,1
de,2020-09-26,2
fl,2020-09-26,107
ga,2020-09-26,40
hi,2020-09-26,4
ia,2020-09-26,2
id,2020-09-26,2
il,2020-09-26,25
in,2020-09-26,11
ks,2020-09-26,0
ky,2020-09-26,5
la,2020-09-26,0
ma,2020-09-26,18
md,2020-09-26,8
me,2020-09-26,0
mi,2020-09-26,17
mn,2020-09-26,10
mo,2020-09-26,63
ms,2020-09-26,17
mt,2020-09-26,1
nc,2020-09-26,31
nd,2020-09-26,8
ne,2020-09-26,1
nh,2020-09-26,1
nj,2020-09-26,6
nm,2020-09-26,5
nv,2020-09-26,9
ny,2020-09-26,3
oh,2020-09-26,6
ok,2020-09-26,11
or,2020-09-26,0
pa,2020-09-26,18
pr,2020-09-26,7
ri,2020-09-26,0
sc,2020-09-26,26
sd,2020-09-26,2
tn,2020-09-26,22
tx,2020-09-26,101
ut,2020-09-26,0
va,2020-09-26,8
vt,2020-09-26,0
wa,2020-09-26,0
wi,2020-09-26,9
wv,2020-09-26,2
wy,2020-09-26,0
ak,2020-09-27,4
al,2020-09-27,0
ar,2020-09-27,23
az,2020-09-27,1
ca,2020-09-27,23
co,2020-09-27,1
ct,2020-09-27,0
dc,2020-09-27,0
de,2020-09-27,0
fl,2020-09-27,10
ga,2020-09-27,32
hi,2020-09-27,1
ia,2020-09-27,2
id,2020-09-27,0
il,2020-09-27,13
in,2020-09-27,3
ks,2020-09-27,0
ky,2020-09-27,3
la,2020-09-27,21
ma,2020-09-27,13
md,2020-09-27,10
me,2020-09-27,0
mi,2020-09-27,0
mn,2020-09-27,4
mo,2020-09-27,-1
ms,2020-09-27,8
mt,2020-09-27,2
nc,2020-09-27,1
nd,2020-09-27,4
ne,2020-09-27,1
nh,2020-09-27,0
nj,2020-09-27,3
nm,2020-09-27,0
nv,2020-09-27,3
ny,2020-09-27,7
oh,2020-09-27,1
ok,2020-09-27,2
or,2020-09-27,1
pa,2020-09-27,3
pr,2020-09-27,2
ri,2020-09-27,0
sc,2020-09-27,3
sd,2020-09-27,0
tn,2020-09-27,3
tx,2020-09-27,40
ut,2020-09-27,5
va,2020-09-27,15
vt,2020-09-27,0
wa,2020-09-27,0
wi,2020-09-27,13
wv,2020-09-27,2
wy,2020-09-27,0
ak,2020-09-28,0
al,2020-09-28,0
ar,2020-09-28,21
az,2020-09-28,1
ca,2020-09-28,27
co,2020-09-28,3
ct,2020-09-28,2
dc,2020-09-28,0
de,2020-09-28,1
fl,2020-09-28,5
ga,2020-09-28,15
hi,2020-09-28,0
ia,2020-09-28,8
id,2020-09-28,0
il,2020-09-28,13
in,2020-09-28,11
ks,2020-09-28,9
ky,2020-09-28,5
la,2020-09-28,15
ma,2020-09-28,11
md,2020-09-28,3
me,2020-09-28,0
mi,2020-09-28,7
mn,2020-09-28,7
mo,2020-09-28,4
ms,2020-09-28,2
mt,2020-09-28,1
nc,2020-09-28,4
nd,2020-09-28,3
ne,2020-09-28,2
nh,2020-09-28,0
nj,2020-09-28,1
nm,2020-09-28,3
nv,2020-09-28,0
ny,2020-09-28,9
oh,2020-09-28,5
ok,2020-09-28,1
or,2020-09-28,4
pa,2020-09-28,2
pr,2020-09-28,4
ri,2020-09-28,3
sc,2020-09-28,11
sd,2020-09-28,0
tn,2020-09-28,12
tx,2020-09-28,60
ut,2020-09-28,0
va,2020-09-28,13
vt,2020-09-28,0
wa,2020-09-28,0
wi,2020-09-28,9
wv,2020-09-28,3
wy,2020-09-28,0
ak,2020-09-29,0
al,2020-09-29,16
ar,2020-09-29,21
az,2020-09-29,8
ca,2020-09-29,149
co,2020-09-29,2
ct,2020-09-29,2
dc,2020-09-29,2
de,2020-09-29,1
fl,2020-09-29,106
ga,2020-09-29,33
hi,2020-09-29,2
ia,2020-09-29,17
id,2020-09-29,4
il,2020-09-29,23
in,2020-09-29,21
ks,2020-09-29,7
ky,2020-09-29,8
la,2020-09-29,10
ma,2020-09-29,8
md,2020-09-29,8
me,2020-09-29,1
mi,2020-09-29,21
mn,2020-09-29,5
mo,2020-09-29,9
ms,2020-09-29,36
mt,2020-09-29,3
nc,2020-09-29,49
nd,2020-09-29,5
ne,2020-09-29,6
nh,2020-09-29,0
nj,2020-09-29,10
nm,2020-09-29,2
nv,2020-09-29,8
ny,2020-09-29,8
oh,2020-09-29,37
ok,2020-09-29,11
or,2020-09-29,8
pa,2020-09-29,13
pr,2020-09-29,6
ri,2020-09-29,3
sc,2020-09-29,22
sd,2020-09-29,5
tn,2020-09-29,31
tx,2020-09-29,95
ut,2020-09-29,4
va,2020-09-29,15
vt,2020-09-29,0
wa,2020-09-29,24
wi,2020-09-29,11
wv,2020-09-29,8
wy,2020-09-29,0
ak,2020-09-30,0
al,2020-09-30,23
ar,2020-09-30,19
az,2020-09-30,18
ca,2020-09-30,103
co,2020-09-30,5
ct,2020-09-30,3
dc,2020-09-30,1
de,2020-09-30,1
fl,2020-09-30,174
ga,2020-09-30,27
hi,2020-09-30,2
ia,2020-09-30,17
id,2020-09-30,5
il,2020-09-30,35
in,2020-09-30,20
ks,2020-09-30,27
ky,2020-09-30,4
la,2020-09-30,21
ma,2020-09-30,33
md,2020-09-30,3
me,2020-09-30,0
mi,2020-09-30,11
mn,2020-09-30,17
mo,2020-09-30,3
ms,2020-09-30,12
mt,2020-09-30,3
nc,2020-09-30,38
nd,2020-09-30,7
ne,2020-09-30,0
nh,2020-09-30,0
nj,2020-09-30,5
nm,2020-09-30,2
nv,2020-09-30,7
ny,2020-09-30,14
oh,2020-09-30,21
ok,2020-09-30,13
or,2020-09-30,4
pa,2020-09-30,29
pr,2020-09-30,7
ri,2020-09-30,1
sc,2020-09-30,19
sd,2020-09-30,0
tn,2020-09-30,34
tx,2020-09-30,110
ut,2020-09-30,2
va,2020-09-30,21
vt,2020-09-30,0
wa,2020-09-30,2
wi,2020-09-30,12
wv,2020-09-30,5
wy,2020-09-30,0
ak,2020-10-01,1
al,2020-10-01,8
ar,2020-10-01,15
az,2020-10-01,24
ca,2020-10-01,88
co,2020-10-01,3
ct,2020-10-01,3
dc,2020-10-01,1
de,2020-10-01,0
fl,2020-10-01,127
ga,2020-10-01,42
hi,2020-10-01,3
ia,2020-10-01,8
id,2020-10-01,3
il,2020-10-01,24
in,2020-10-01,13
ks,2020-10-01,0
ky,2020-10-01,17
la,2020-10-01,8
ma,2020-10-01,24
md,2020-10-01,0
me,2020-10-01,0
mi,2020-10-01,19
mn,2020-10-01,13
mo,2020-10-01,5
ms,2020-10-01,10
mt,2020-10-01,1
nc,2020-10-01,47
nd,2020-10-01,10
ne,2020-10-01,15
nh,2020-10-01,2
nj,2020-10-01,18
nm,2020-10-01,5
nv,2020-10-01,3
ny,2020-10-01,8
oh,2020-10-01,13
ok,2020-10-01,4
or,2020-10-01,1
pa,2020-10-01,14
pr,2020-10-01,4
ri,2020-10-01,3
sc,2020-10-01,22
sd,2020-10-01,13
tn,2020-10-01,47
tx,2020-10-01,116
ut,2020-10-01,0
va,2020-10-01,20
vt,2020-10-01,0
wa,2020-10-01,6
wi,2020-10-01,13
wv,2020-10-01,4
wy,2020-10-01,3
ak,2020-10-02,0
al,2020-10-02,2
ar,2020-10-02,7
az,2020-10-02,19
ca,2020-10-02,81
co,2020-10-02,3
ct,2020-10-02,2
dc,2020-10-02,1
de,2020-10-02,6
fl,2020-10-02,110
ga,2020-10-02,43
hi,2020-10-02,3
ia,2020-10-02,11
id,2020-10-02,2
il,2020-10-02,52
in,2020-10-02,11
ks,2020-10-02,20
ky,2020-10-02,6
la,2020-10-02,26
ma,2020-10-02,10
md,2020-10-02,1
me,2020-10-02,0
mi,2020-10-02,7
mn,2020-10-02,10
mo,2020-10-02,72
ms,2020-10-02,20
mt,2020-10-02,5
nc,2020-10-02,29
nd,2020-10-02,8
ne,2020-10-02,0
nh,2020-10-02,1
nj,2020-10-02,-9
nm,2020-10-02,5
nv,2020-10-02,6
ny,2020-10-02,40
oh,2020-10-02,88
ok,2020-10-02,9
or,2020-10-02,3
pa,2020-10-02,18
pr,2020-10-02,8
ri,2020-10-02,1
sc,2020-10-02,9
sd,2020-10-02,1
tn,2020-10-02,14
tx,2020-10-02,97
ut,2020-10-02,15
va,2020-10-02,22
vt,2020-10-02,0
wa,2020-10-02,11
wi,2020-10-02,19
wv,2020-10-02,2
wy,2020-10-02,0
ak,2020-10-03,1
al,2020-10-03,8
ar,2020-10-03,16
az,2020-10-03,12
ca,2020-10-03,61
co,2020-10-03,3
ct,2020-10-03,0
dc,2020-10-03,0
de,2020-10-03,3
fl,2020-10-03,74
ga,2020-10-03,27
hi,2020-10-03,11
ia,2020-10-03,4
id,2020-10-03,6
il,2020-10-03,31
in,2020-10-03,13
ks,2020-10-03,0
ky,2020-10-03,8
la,2020-10-03,0
ma,2020-10-03,17
md,2020-10-03,7
me,2020-10-03,1
mi,2020-10-03,14
mn,2020-10-03,14
mo,2020-10-03,31
ms,2020-10-03,12
mt,2020-10-03,0
nc,2020-10-03,21
nd,2020-10-03,7
ne,2020-10-03,4
nh,2020-10-03,0
nj,2020-10-03,4
nm,2020-10-03,3
nv,2020-10-03,11
ny,2020-10-03,3
oh,2020-10-03,20
ok,2020-10-03,7
or,2020-10-03,8
pa,2020-10-03,18
pr,2020-10-03,8
ri,2020-10-03,0
sc,2020-10-03,33
sd,2020-10-03,10
tn,2020-10-03,45
tx,2020-10-03,70
ut,2020-10-03,2
va,2020-10-03,20
vt,2020-10-03,0
wa,2020-10-03,-1
wi,2020-10-03,9
wv,2020-10-03,2
wy,2020-10-03,0
ak,2020-10-04,0
al,2020-10-04,0
ar,2020-10-04,18
az,2020-10-04,1
ca,2020-10-04,32
co,2020-10-04,8
ct,2020-10-04,0
dc,2020-10-04,2
de,2020-10-04,0
fl,2020-10-04,43
ga,2020-10-04,29
hi,2020-10-04,3
ia,2020-10-04,6
id,2020-10-04,2
il,2020-10-04,17
